"name","pos","sourceName","name_yahoo","team_yahoo","positionRank","overallRank","passYds","passTds","passInt","rushAtt","rushYds","rushTds","rec","recTgt","recYds","recTds","returnTds","twoPts","fumbles","dstSack","dstSafety","dstInt","dstFumlRec","dstBlk","dstTd","fg","fg2029","fg3039","fg4049","fg50","points"
"DOMINIQUEBROWN","RB","yahoo","Dominique Brown","TB",172,638,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"PAULLASIKE","RB","yahoo","Paul Lasike","ARZ",173,639,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"TERRONWARD","RB","yahoo","Terron Ward","ATL",174,640,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BRANDONWEGHER","RB","yahoo","Brandon Wegher","CAR",175,641,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"MATTMILLER","WR","yahoo","Matt Miller","DEN",170,642,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"DAMIEREBYRD","WR","yahoo","Damiere Byrd","CAR",171,643,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"JORDANTAYLOR","WR","yahoo","Jordan Taylor","DEN",172,644,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"MIKEWILLIAMS","WR","yahoo","Mike Williams","SEA",173,645,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"ANTHONYDENHAM","TE","yahoo","Anthony Denham","HOU",100,646,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"JAKEMURPHY","TE","yahoo","Jake Murphy","DEN",101,647,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"JEROMECUNNINGHAM","TE","yahoo","Jerome Cunningham","NYG",102,648,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"TAYLORSLOAT","TE","yahoo","Taylor Sloat","TB",103,649,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KEVINGREENE","TE","yahoo","Kevin Greene","CHI",104,650,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CAMERONBRATE","TE","yahoo","Cameron Brate","TB",105,651,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"RASHAUNALLEN","TE","yahoo","RaShaun Allen","SEA",106,652,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CHRISMANHERTZ","TE","yahoo","Chris Manhertz","BUF",107,653,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"TYLEROTT","TE","yahoo","Tyler Ott","STL",108,654,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"RANDALLTELFER","TE","yahoo","Randall Telfer","CLE",109,655,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"JEFFHEUERMAN","TE","yahoo","Jeff Heuerman","DEN",110,656,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"SCOTTSIMONSON","TE","yahoo","Scott Simonson","CAR",111,657,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"JOEDONDUNCAN","TE","yahoo","Joe Don Duncan","DEN",112,658,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"AJDERBY","TE","yahoo","A.J. Derby","NE",113,659,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BEAUGARDNER","TE","yahoo","Beau Gardner","ATL",114,660,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"MATTLENGEL","TE","yahoo","Matt Lengel","CIN",115,661,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"JOHNPETERS","TE","yahoo","John Peters","CIN",116,662,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"RAYHAMILTON","TE","yahoo","Ray Hamilton","PIT",117,663,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KEVINHAPLEA","TE","yahoo","Kevin Haplea","CLE",118,664,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"GABEHOLMES","TE","yahoo","Gabe Holmes","OAK",119,665,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"WESSAXTON","TE","yahoo","Wes Saxton","NYJ",120,666,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KHARILEE","TE","yahoo","Khari Lee","HOU",121,667,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"MIKEMCFARLAND","TE","yahoo","Mike McFarland","HOU",122,668,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"MITCHELLHENRY","TE","yahoo","Mitchell Henry","GB",123,669,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"WILLTYE","TE","yahoo","Will Tye","NYG",124,670,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"TIMSEMISCH","TE","yahoo","Tim Semisch","MIA",125,671,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CHRISHIGHLAND","TE","yahoo","Chris Highland","NO",126,672,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"ERNSTBRUN","TE","yahoo","Ernst Brun","WAS",127,673,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"ANTHONYEZEAKUNNE","TE","yahoo","Anthony Ezeakunne","CLE",128,674,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"DEONBUTLER","TE","yahoo","Deon Butler","DET",129,675,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"LOGANSTOKES","TE","yahoo","Logan Stokes","SD",130,676,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"JIMMAYMUNDINE","TE","yahoo","Jimmay Mundine","NE",131,677,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"EARNESTPETTWAY","TE","yahoo","Earnest Pettway","KC",132,678,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"TEVINWESTBROOK","TE","yahoo","Tevin Westbrook","TEN",133,679,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CASEYPIERCE","TE","yahoo","Casey Pierce","DET",134,680,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"MATTLACOSSE","TE","yahoo","Matt LaCosse","NYG",135,681,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"JUSTINTUKES","TE","yahoo","Justin Tukes","PHI",136,682,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CAMERONCLEAR","TE","yahoo","Cameron Clear","PIT",137,683,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"ERICFROHNAPFEL","TE","yahoo","Eric Frohnapfel","SD",138,684,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BRIANPARKER","TE","yahoo","Brian Parker","SD",139,685,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"ERICTOMLINSON","TE","yahoo","Eric Tomlinson","PHI",140,686,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"ANDREWGLEICHERT","TE","yahoo","Andrew Gleichert","PHI",141,687,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"GEOFFSWAIM","TE","yahoo","Geoff Swaim","DAL",142,688,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BUSTAANDERSON","TE","yahoo","Busta Anderson","SF",143,689,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"GERALDCHRISTIAN","TE","yahoo","Gerald Christian","ARZ",144,690,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BRIANVOGLER","TE","yahoo","Brian Vogler","CHI",145,691,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"JEANSIFRIN","TE","yahoo","Jean Sifrin","IND",146,692,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"XAVIERGRIMBLE","TE","yahoo","Xavier Grimble","SF",147,693,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CONNORHAMLETT","TE","yahoo","Connor Hamlett","JAC",148,694,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"DEVINMAHINA","TE","yahoo","Devin Mahina","WAS",149,695,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"GANNONSINCLAIR","TE","yahoo","Gannon Sinclair","ARZ",150,696,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CLAYBURTON","TE","yahoo","Clay Burton","BUF",151,697,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"JUSTINSINZ","TE","yahoo","Justin Sinz","IND",152,698,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"HAROLDSPEARS","TE","yahoo","Harold Spears","GB",153,699,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"JACKTABB","TE","yahoo","Jack Tabb","NO",154,700,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BENKOYACK","TE","yahoo","Ben Koyack","JAC",155,701,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"NICKKASA","TE","yahoo","Nick Kasa","OAK",156,702,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BRETTBRACKETT","TE","yahoo","Brett Brackett","TEN",157,703,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"PATRICKSCALES","TE","yahoo","Patrick Scales","BAL",158,704,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"MASONBRODINE","TE","yahoo","Mason Brodine","NE",159,705,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KYLENELSON","TE","yahoo","Kyle Nelson","SF",160,706,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"ALLENREISNER","TE","yahoo","Allen Reisner","BAL",161,707,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KYLEMILLER","TE","yahoo","Kyle Miller","SD",162,708,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"KONRADREULAND","TE","yahoo","Konrad Reuland","BAL",163,709,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"MICHAELEGNEW","TE","yahoo","Michael Egnew","NO",164,710,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"EVANRODRIGUEZ","TE","yahoo","Evan Rodriguez","TB",165,711,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"GERELLROBINSON","TE","yahoo","Gerell Robinson","MIA",166,712,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"SEANMCGRATH","TE","yahoo","Sean McGrath","IND",167,713,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"EMILIGWENAGU","TE","yahoo","Emil Igwenagu","DET",168,714,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"BRADSMELLEY","TE","yahoo","Brad Smelley","STL",169,715,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"DAVEPAULSON","TE","yahoo","Dave Paulson","SD",170,716,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"MIKEMEYER","K","yahoo","Mike Meyer","TEN",33,717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"TAYLORPONTIUS","K","yahoo","Taylor Pontius","IND",34,718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"ANDREWFURNEY","K","yahoo","Andrew Furney","NYJ",35,719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"COREYACOSTA","K","yahoo","Corey Acosta","SF",36,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"JASONMYERS","K","yahoo","Jason Myers","JAC",37,721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"JOSHLAMBO","K","yahoo","Josh Lambo","SD",38,722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"KASEYREDFERN","K","yahoo","Kasey Redfern","JAC",39,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"ANDREWFRANKS","K","yahoo","Andrew Franks","MIA",40,724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"TYLONG","K","yahoo","Ty Long","WAS",41,725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"JEREMIAHDETMER","K","yahoo","Jeremiah Detmer","CHI",42,726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"TOMOBARSKI","K","yahoo","Tom Obarski","CIN",43,727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"KYLEBRINDZA","K","yahoo","Kyle Brindza","DET",44,728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"GIORGIOTAVECCHIO","K","yahoo","Giorgio Tavecchio","OAK",45,729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"SHAUNSUISHAM","K","yahoo","Shaun Suisham","PIT",46,730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"DEREKDIMKE","K","yahoo","Derek Dimke","JAC",47,731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"BILLYCUNDIFF","K","yahoo","Billy Cundiff","CLE",48,732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"SHAYNEGRAHAM","K","yahoo","Shayne Graham","NO",49,733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"JAYFEELY","K","yahoo","Jay Feely","CHI",50,734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"BRANDONBOGOTAY","K","yahoo","Brandon Bogotay","TB",51,735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"BRANDONMCMANUS","K","yahoo","Brandon McManus","DEN",52,736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"CHRISBOSWELL","K","yahoo","Chris Boswell","NYG",53,737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"CAREYSPEAR","K","yahoo","Carey Spear","CLE",54,738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"ZACHHOCKER","K","yahoo","Zach Hocker","NO",55,739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"JORDANGAY","K","yahoo","Jordan Gay","BUF",56,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"MICHAELPALARDY","K","yahoo","Michael Palardy","STL",57,741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
